T1,L1,H1,S1,V1,X1,D1,N1,T2,L2,H2,S2,V2,X2,D2,N2,T3,L3,H3,S3,V3,X3,D3,N3,T4,L4,H4,S4,V4,X4,D4,N4,T5,L5,H5,S5,V5,X5,D5,N5,T6,L6,H6,S6,V6,X6,D6,N6,DH1,DH2,DH3,GT_F,GT_M,KV_1,KV_2,KV_2NT,KT_A,KT_A1,KT_B,KT_C,KT_D1
0.4057971014492754,0.7419354838709677,0.7213114754098362,0.7391304347826088,0.7142857142857142,0.8620689655172412,0.8235294117647057,0.6153846153846153,0.5147058823529412,0.6307692307692307,0.9137931034482759,0.6,0.5306122448979591,0.9607843137254899,0.8545454545454546,0.728813559322034,0.7638888888888888,0.8499999999999999,0.6896551724137933,0.8867924528301887,0.5714285714285716,0.9729729729729728,0.8125000000000001,0.7758620689655172,0.7230769230769232,0.46875,0.517857142857143,0.7777777777777777,0.674418604651163,0.6724137931034483,0.7234042553191491,0.7407407407407407,0.49230769230769234,0.6034482758620687,0.3921568627450981,0.6785714285714287,0.6086956521739132,0.6666666666666664,0.74468085106383,0.5932203389830507,0.6206896551724137,0.6153846153846156,0.6153846153846156,0.9122807017543858,0.8139534883720928,0.3793103448275863,0.6511627906976745,0.7115384615384618,0.33333333333333337,0.38461538461538464,0.5238095238095237,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7971014492753625,0.8387096774193548,1.0,0.9710144927536232,0.5357142857142856,0.6724137931034483,0.5294117647058822,0.9538461538461537,0.7941176470588235,0.7230769230769232,0.9827586206896551,0.62,0.653061224489796,0.6078431372549018,0.6,0.9830508474576272,0.8055555555555556,0.9333333333333331,0.8793103448275864,0.7358490566037736,0.5357142857142858,0.7567567567567566,0.4374999999999999,0.9137931034482759,0.6153846153846154,0.671875,0.9642857142857144,0.8518518518518516,0.41860465116279066,0.3275862068965517,0.4680851063829785,0.8888888888888888,0.7692307692307693,0.8965517241379308,0.9215686274509806,0.6964285714285715,0.5000000000000001,0.18181818181818177,0.38297872340425554,0.9322033898305083,0.7586206896551724,0.7500000000000002,0.8269230769230773,0.7543859649122807,0.5348837209302327,0.44827586206896575,0.5348837209302326,1.0,0.9583333333333334,0.7692307692307692,0.2857142857142858,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7101449275362319,0.7258064516129032,0.9344262295081966,0.8405797101449276,0.625,0.9310344827586207,0.7205882352941176,0.8769230769230768,0.4411764705882353,0.5076923076923078,0.5517241379310344,0.5599999999999999,0.7346938775510203,0.5686274509803919,0.7272727272727274,0.7627118644067796,0.8611111111111112,0.7166666666666663,0.7586206896551725,0.5283018867924529,0.8214285714285714,0.8108108108108107,0.8333333333333334,1.0,0.7230769230769232,0.625,0.5714285714285714,0.7037037037037037,0.8604651162790699,0.6379310344827586,0.6170212765957446,1.0,0.9692307692307695,0.7931034482758619,0.9215686274509806,0.6607142857142857,0.782608695652174,0.6363636363636364,0.7659574468085107,0.9999999999999999,0.7931034482758623,0.5769230769230771,0.5961538461538463,0.6315789473684209,0.8837209302325583,0.517241379310345,0.2790697674418605,0.9615384615384618,0.16666666666666666,0.4615384615384615,0.4285714285714286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3623188405797102,0.5806451612903225,0.32786885245901637,0.4492753623188406,0.4821428571428572,0.6724137931034483,0.32352941176470584,0.46153846153846145,0.25,0.32307692307692304,0.25862068965517226,0.21999999999999986,0.44897959183673475,0.5686274509803919,0.3818181818181817,0.5593220338983051,0.3055555555555556,0.5499999999999998,0.13793103448275867,0.4339622641509435,0.75,0.47297297297297297,0.5208333333333334,0.3448275862068966,0.26153846153846155,0.421875,0.1428571428571428,0.6111111111111109,0.9302325581395349,0.4310344827586209,0.553191489361702,0.5,0.5384615384615384,0.5517241379310345,0.431372549019608,0.5357142857142859,0.6521739130434784,0.621212121212121,0.4893617021276596,0.4576271186440677,0.5517241379310345,0.3653846153846154,0.3269230769230771,0.38596491228070173,0.5348837209302327,0.603448275862069,0.2790697674418605,0.42307692307692324,0.24999999999999997,0.19230769230769235,0.5238095238095237,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.681159420289855,1.0,1.0,0.8115942028985507,0.5357142857142856,0.793103448275862,0.8676470588235293,0.7384615384615384,0.8088235294117648,0.7538461538461538,0.8620689655172412,0.64,0.6326530612244898,0.8235294117647058,0.6363636363636364,0.576271186440678,0.875,0.8499999999999999,0.8793103448275864,0.6226415094339623,0.48214285714285715,0.8378378378378375,0.7291666666666666,0.689655172413793,0.8307692307692309,0.796875,0.8392857142857142,0.7407407407407407,0.6511627906976744,0.9482758620689659,0.7872340425531914,0.7592592592592591,0.8615384615384615,0.7241379310344827,0.8823529411764709,0.7857142857142857,0.6521739130434784,0.818181818181818,0.723404255319149,0.7966101694915252,0.8275862068965518,0.8076923076923077,0.8846153846153848,0.9999999999999999,0.6511627906976746,0.7241379310344829,0.7441860465116279,0.6730769230769232,0.41666666666666663,0.4615384615384615,0.7142857142857144,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.014492753623188415,0.564516129032258,0.31147540983606564,0.9130434782608695,0.6785714285714286,0.4999999999999999,0.6911764705882352,0.3384615384615385,0.5000000000000001,0.2153846153846154,0.27586206896551724,0.82,0.7755102040816326,0.4117647058823528,0.7454545454545455,0.40677966101694907,0.5833333333333334,0.5166666666666666,0.39655172413793116,0.509433962264151,0.8392857142857144,0.49999999999999983,0.6458333333333331,0.2586206896551724,0.676923076923077,0.4375,0.3392857142857144,0.2222222222222222,0.744186046511628,0.7413793103448277,0.6808510638297871,0.6296296296296295,0.06153846153846154,0.4655172413793102,0.13725490196078427,0.2857142857142858,0.7608695652173915,0.4393939393939392,0.6170212765957447,0.32203389830508466,0.27586206896551724,0.3846153846153848,0.3846153846153848,0.45614035087719296,0.7209302325581396,0.5689655172413794,0.558139534883721,0.28846153846153844,0.45833333333333337,0.23076923076923078,0.7142857142857144,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9275362318840581,0.8387096774193548,0.7704918032786885,0.753623188405797,0.5357142857142856,0.39655172413793105,0.926470588235294,0.3846153846153846,0.6617647058823529,0.7692307692307694,0.7413793103448275,0.28000000000000014,0.4897959183673468,0.7254901960784312,0.6545454545454547,0.47457627118644075,0.7222222222222223,0.7,0.8965517241379312,0.5660377358490567,0.625,0.6081081081081081,0.6249999999999999,0.5000000000000001,0.7384615384615385,0.71875,0.9107142857142856,0.33333333333333326,0.6046511627906977,0.4655172413793104,0.5744680851063828,0.37037037037037024,0.6769230769230771,0.4827586206896552,0.7254901960784313,0.3214285714285715,0.6086956521739132,0.712121212121212,0.9574468085106386,0.4237288135593219,0.6551724137931034,0.5192307692307694,0.3846153846153848,0.543859649122807,0.697674418604651,0.2586206896551725,0.7906976744186047,0.40384615384615385,0.41666666666666663,0.38461538461538464,0.1428571428571429,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4347826086956522,0.6774193548387097,0.31147540983606564,0.5217391304347826,0.1964285714285714,0.7241379310344825,0.48529411764705876,0.32307692307692315,0.2941176470588236,0.6153846153846154,0.5517241379310344,0.4800000000000001,0.3265306122448979,0.9803921568627447,0.6181818181818183,0.35593220338983045,0.44444444444444453,0.7166666666666663,0.706896551724138,0.7735849056603774,0.39285714285714285,0.9459459459459458,0.8541666666666666,0.5172413793103449,0.4000000000000001,0.515625,0.6607142857142858,0.7222222222222223,0.27906976744186063,0.9827586206896554,0.8297872340425534,0.5555555555555556,0.6923076923076924,0.6206896551724137,0.7647058823529412,0.6785714285714287,0.23913043478260876,0.7878787878787877,0.5319148936170214,0.3728813559322033,0.6206896551724137,0.6346153846153848,0.5961538461538463,0.49122807017543846,0.4186046511627909,0.9655172413793105,0.4651162790697676,0.3846153846153847,0.5416666666666666,0.4615384615384615,0.4285714285714286,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.46376811594202894,0.48387096774193544,0.7049180327868851,0.28985507246376807,0.4285714285714286,0.4999999999999999,0.6029411764705881,0.3076923076923077,0.3970588235294118,0.3846153846153847,0.3275862068965517,0.36,0.4285714285714286,0.3725490196078429,0.5272727272727272,0.27118644067796605,0.3472222222222222,1.0,0.3448275862068967,0.6226415094339623,0.75,0.4594594594594594,0.6666666666666666,0.27586206896551735,0.4923076923076923,0.734375,0.5357142857142858,0.5925925925925926,0.9069767441860467,0.27586206896551724,0.5744680851063828,0.462962962962963,0.5538461538461538,0.7241379310344827,0.5294117647058824,0.5892857142857143,0.4782608695652174,0.4393939393939392,0.5106382978723404,0.32203389830508466,0.8275862068965518,0.7115384615384617,0.5192307692307694,0.526315789473684,0.37209302325581406,0.44827586206896575,0.4418604651162792,0.4423076923076924,0.375,0.5,0.1428571428571429,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8405797101449275,0.8870967741935483,0.7868852459016393,0.8260869565217391,0.4464285714285714,0.7068965517241378,0.588235294117647,0.5692307692307692,0.5294117647058825,0.7538461538461538,0.4482758620689655,0.2400000000000001,0.3265306122448979,0.6078431372549018,0.4,0.5932203389830508,0.5277777777777778,0.833333333333333,1.0,0.4528301886792452,0.39285714285714285,0.5675675675675673,0.5416666666666666,0.43103448275862066,0.4461538461538462,0.59375,0.6785714285714286,0.2777777777777777,0.32558139534883723,0.0,0.31914893617021267,0.4814814814814814,0.6307692307692309,0.6379310344827585,0.7058823529411765,0.6607142857142857,0.21739130434782628,0.24242424242424232,0.8297872340425533,0.32203389830508466,0.896551724137931,0.8076923076923077,0.48076923076923084,0.29824561403508765,0.39534883720930225,0.3275862068965518,0.5116279069767442,0.3846153846153847,0.41666666666666663,0.38461538461538464,0.23809523809523814,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
